510.4,651.39,491.22,343.9,527.38,603.89,486.49,326.66,522.07,628.72,456.2,297.55,511.24,630.99,480.92,362.82,556.62,618.43,456.38,327.29,510.86,663.34,505.31,373.15,511.03,627.94,497.07,337.15,520.99,666.34,489.92,292.02,516.42,671.6,513.51,335.17,488.59,659.26,500.53,355.19,513.14,628.62,454.05,329.75,507.74,650.61,474.13,375.79,522.74,620.63,474.98,391.6,530.08,657.62,493.77,335.22,499.03,673.57,509.89,323.78,467.98,601.45,456.13,285.11,556.44,649.1,534.41,325.89,498.23,631.77,490.88,366.43,509.48,650.94,495.04,336.55,525.46,638.07,519.64,396.19,513.58,687.67,484.7,376.33,538.59,644.2,503.85,347.63,505.47,643.28,452.14,370.36,518.24,674.34,507.72,332.14,521.32,623.33,548.91,338.58,528.94,646.56,556.48,318.75,507.32,658.42,491.46,327.07,516.55,656.59,500.83,297.54,495.42,653.03,514.33,337.86,513.9,635.05,454.86,313.07
518.83,617.83,490.93,339.1,537.83,682.03,488.96,344.66,511.13,639.05,461,383.21,507.66,682.74,491.82,302.61,500.3,667.23,555.42,341.41,527.65,638.54,487.65,350.93,535.58,612.58,493.33,322.42,530.89,627.48,517.73,352.65,520.71,627.1,511.76,321.73,503.75,651.2,491.17,350.43,524.12,640.63,491.37,327.81,504.69,625.66,482.01,355.48,509.83,610.54,467.06,309.25,514.38,648.52,496.69,337.96,562.21,624.76,488.04,315.06,517.99,648.45,462.25,327.1,464.78,659.67,528.24,315.47,510.1,634.62,455.38,361.58,545.28,668.26,500.09,382.14,484.12,605.09,474.12,319.84,493.09,650.77,461.36,335.39,510.04,648.19,411.59,296.1,474.15,649.87,487.85,346.3,491.08,670.36,493.57,326.08,507.22,652.1,479.78,310.8,550.89,683.8,476.54,374.03,510.63,661.96,483.61,338.26,513.09,678.67,454.58,310.7,505.45,660.45,477.72,314.48,520.7,626.18,484.2,338.55
547.42,648.58,494.22,313.16,525.85,684.91,515.23,323.58,508.7,665.18,498.03,373.95,508.49,627.48,471.72,327.81,558.22,667.85,517.3,349.85,512.35,673.23,544.47,364.64,528.04,608.63,494.62,351.44,492.71,642.79,494.14,282.97,494.08,629.69,487.85,287.55,505.1,663.97,504.37,332.58,505.12,641.39,499.29,328.52,518.44,653.39,487.13,320.35,519.36,637.1,485.04,322.46,493.64,682.01,499.22,324.28,511.1,648.48,512.1,334.75,502.17,615.08,469.02,348.91,542.14,649.35,503.04,367.44,538.32,636.46,482.57,320.52,519.85,631.19,493.04,302.22,502.84,657.48,494.99,296.89,500.39,666.31,524.31,315.73,506.31,638.96,458.19,280.27,508.01,652.81,489.11,288.61,493.8,667.54,505.29,341.28,539.82,642.58,490.17,325.36,539.26,622.95,487.36,324.07,500.25,673.03,477.22,345.17,515.1,657.65,535.73,392.81,490.17,677.36,495.46,334.25,518.88,618.91,486.49,387.11
504.78,715.48,497.71,370.52,521.66,656.41,545.15,362.2,509.39,609.07,492.69,330.5,505.1,604.14,480.12,335.46,467.58,642.75,457.16,341.14,555.29,657.64,451.65,350.63,507.92,661.31,476.59,315.34,503.2,704.24,479.56,268.53,516.92,637.77,468.4,327.95,494.31,652.14,489.36,316.17,501.01,663.89,467.12,303.47,529.93,646.93,480.21,338.91,511.08,633.17,475.28,348.34,500.49,634.92,493.31,333.6,485.4,641.39,498.45,253.87,536.66,669.31,480.89,349.22,514.39,663.76,503.15,361.9,496,601.84,486.64,336.48,504.5,670.58,501.24,348.19,532.46,665.36,462.46,305.57,483.53,688.17,524,328.11,523.34,666.02,516.55,356.57,481.96,658.54,528.65,328.94,526.74,657.43,500.55,363.41,490.46,624.6,478.53,283.55,507.64,674.5,501.94,277.01,510.4,702.72,464.53,323.52,532.56,669.84,461.2,379.68,513.03,646.93,466.28,327.28,499.9,623.53,486.72,274.01
488.35,673.87,482.02,310.36,515.1,640.49,520.28,354.58,527.63,669.55,492.73,345.36,502.3,662.36,452.29,328.3,509.57,623.29,503.2,311.32,485.53,644.66,453.65,317.84,520.06,654.97,502.16,301.85,538.66,647.63,551.37,359.11,511.78,646.58,467.27,304.3,516.31,648.67,522.35,319.88,518.9,632.33,501.71,312.57,535.09,677.66,487.83,321.74,528.27,620.35,550.59,377.64,507.32,639.96,491.07,310.97,493.76,689,512.65,358.57,545.47,651.94,487.65,304.5,505.05,662.26,463.72,342.55,487.29,669.61,497.42,303.37,518.32,644.42,470.91,389.99,546.44,624.3,512.16,311.22,510.55,652.61,510.16,337.41,501.24,618.77,493.95,276.81,524.19,643.46,483.69,299.53,534.02,648.26,506.26,352.03,542.3,678.63,472.1,340,544.67,648.98,456.01,299.99,528.98,667.61,483.63,329.38,505.19,671,480.09,312.33,503.69,681.75,517.23,342.59,520.89,654.54,520.08,322.77
506.74,656.53,506.58,344.16,516.01,587.82,509.07,365.86,505.18,658.28,441.24,328.41,504.44,669.54,473.08,382.89,510.34,625.83,501.89,302.1,529.77,663.29,532.47,301.14,493.06,626.42,488.08,338.13,484.09,644.41,454.41,337,476.24,684.15,495.9,361.29,508.55,669.1,493.18,285.24,519.62,620.62,448.2,341.27,519.89,626.21,442.34,326.13,517.94,635.41,482.78,390.23,543.24,673.11,508.02,341.9,513.58,699.03,461.61,309.7,499.3,664.45,574.79,287.46,542.39,660.31,522.07,322.68,541.76,645.11,489.44,339.63,511.25,645.73,492.35,375.37,511.35,664.67,497.07,338.87,498.87,668.99,499.34,339.24,513.16,666.41,540.59,373.46,543.31,622.13,496.53,366.36,508.94,633.37,499.44,376.74,544.06,652.97,518.38,318.09,497.07,616.6,512.85,369.61,519.29,644,532.39,304.25,545.08,669.15,477.14,308.74,512.76,645.74,503.2,317.34,554.82,618.65,459.62,353.86
523.21,656.98,486.24,278.53,553.33,645.28,471.67,352.76,500.69,636.95,474.58,326.15,512.05,620.78,490.37,326.79,528.47,634.8,467.34,344.29,465.39,658.06,439.57,294.65,499.44,666.5,458.03,360.99,501.86,614.13,534.23,348.53,526.61,654.39,444.28,361.34,500.65,624.58,471.52,319.36,547.63,647.37,494.24,354.77,482.74,649.43,471.82,364.68,532.27,656.41,497.89,373.4,507.02,660.93,472.08,274.28,518.92,664.71,453.23,302.46,530.65,632.14,503.62,317.85,517.06,645.63,512.71,306.93,506.37,675.41,491.27,316.69,515.07,691.53,472.76,304.75,520.01,640.63,461.91,312.25,524.35,641.01,467.19,317.65,558.91,665.19,540.44,391.84,494.59,663.96,488.66,370.05,483.83,655.29,512.71,342.02,490.99,670.36,503.13,338.11,523.09,703.38,490.65,375.43,508.57,636.6,554.22,355.24,492.34,657.55,452.22,333.68,543.57,638.05,501.92,353.03,544.05,670.22,498.14,344.51
535.01,624.05,524.39,332.13,511.88,657.55,482.5,338.45,485.29,665.24,509.97,339.31,482.13,637.07,470.59,333.16,498.99,644.07,486.37,377.78,489.51,615.34,472.77,331.57,513.1,669.83,466.93,337.65,526.56,656.71,492.58,339.6,489.41,650.48,505.43,381.9,525.55,628.58,473.91,281.69,503.2,683.16,491.28,340.42,498.64,638.45,471.44,346.7,511.2,655.81,462.49,332.97,496.53,672.77,503.56,298.02,480.32,608.82,450.1,306.3,517.07,624.69,458.25,304.56,504.26,668.6,503.6,347.52,529.06,638.74,475.69,341.45,512.86,656.14,498.46,342.44,495.84,647.41,470.35,365.15,496.09,665.07,484.63,334.01,501.9,671.8,451.42,340.22,473.33,645.67,478.46,336.37,527.18,664.61,462.91,348.48,531.76,709.36,520.94,345.54,504.23,622.11,508.73,369.73,493.58,623.35,492.6,328.11,516.13,650.6,524.06,319.51,512.49,640.09,455.03,288.32,540.42,643.1,483.74,357.47
495.83,664.26,486.57,310.64,501.55,670.24,492.95,342.39,503.66,663.64,484.32,356.05,543.35,687.24,520.62,300.99,493.1,675.81,482.89,293.78,523.85,633.21,513.85,308.44,497.71,650.87,521.78,355.83,493.46,621.79,508.43,315.7,517.82,635.24,513.76,297.45,486.63,669.69,519.09,324.75,534.14,629.98,495.01,335.81,540.58,651.25,483.66,322.75,545.47,615.62,454.63,312.46,551.44,591.41,518.59,312.69,535.61,654.18,490.15,325.5,491.69,618.82,483.21,322.64,529.62,690.77,482.46,331.75,528.27,685.37,492.16,308.47,530.66,640.31,429.76,350.12,549.98,691.72,514.62,354.79,528.13,637.32,465.96,317.08,488,680.74,486.6,330.82,496.18,653.88,489.9,369.19,531.56,631.78,500.78,344.02,508.73,680.6,522.03,351.27,484.42,651.58,462.91,334.05,539.32,686.77,515.53,335.58,511.39,646.62,549.27,378.84,530.74,641.24,458.37,360.64,520.32,690.42,501.42,376.16
508.55,660.76,457.29,384.02,495.38,619.89,475.54,324.92,506.32,631.28,494.45,347.38,492.92,671.69,463.04,303.95,488.73,630.85,512.95,370.34,527.32,638.3,525.82,327.56,520.32,687.28,495.05,355.82,501.06,643.08,504.67,353.48,494.14,644.89,480.15,367.96,510.62,668,485.99,354.78,536,635.57,467.76,344.39,516.04,667.53,467.03,322.47,491.13,639.69,486.6,320.81,568.39,652.32,477.54,269.16,546.7,664.12,465.02,348.54,536.36,606.58,480.55,337.66,514.38,674.84,504.87,313.72,512.78,640.91,491.02,338.1,502.44,667.58,505.87,389.66,549.8,621.67,483.37,316.27,550.98,609.17,528.14,351.3,506.64,658.81,485.75,302.86,512,653.71,527.41,343.88,518.66,688.6,507.79,294.5,513.51,637.63,465.9,349.39,532.22,667.2,503.66,367.96,551.86,637.13,455.83,394.97,521.78,645.66,481.59,342.96,519.22,651.75,432.67,353.39,502.83,667.31,533.8,343.04
537.67,665.94,515.87,341.02,520.68,638.36,487.46,366.41,524.88,634.82,492.12,331.67,514.37,613.7,528.88,313.71,516.15,678.69,497.4,345.86,507.42,647.83,484.12,337.82,556.47,632.94,545.22,379.87,499.17,628.49,459.78,323.83,536.37,694.72,457.24,317.79,549.82,672.99,518.32,320.8,512.59,673.17,467.62,378.26,526.68,640.15,477.95,388.84,535.99,607.31,504.13,334.67,510,645.47,469.28,355.78,513.33,618.08,492.72,340.94,494.88,644.82,491.95,355.68,493.36,641.98,510.83,382.42,519.9,658.24,521.17,349.32,512.21,609.39,490.33,340.8,519.28,638.98,494.69,293.92,532.38,665.88,503.32,331.09,570.95,655.07,503.93,377.37,590.74,647.27,516.33,341.23,538.48,656.01,515.39,373.29,542.75,644.37,487.25,297.7,504.49,642.95,496,368.55,519.34,670.09,509.36,360.76,519.76,627.08,538.15,329.25,498.56,667.85,481.27,298.74,513.58,617.58,489.82,250.71
514.25,637.39,491.62,363,515.38,672.2,515.96,347.74,485.49,638.52,497.35,298.52,515.83,617.48,511.79,373.31,529.9,619.19,519.75,306.88,496.53,671.58,516,363.03,537.56,657.09,466.14,337.9,504.39,673.4,467.97,316.87,516.86,658.38,504.74,325.68,538.17,635.97,473.13,385.29,523.36,652.39,450.06,320.08,489.29,643.57,502.38,316.28,511.91,667.94,480.01,291.83,514.25,654.21,472.38,373.13,508.82,628.74,562.59,357.58,519.74,658.22,528.34,368.47,518.96,632.51,472.6,289.08,524.94,653.59,516.24,380.43,532.23,694.54,482.51,309.92,516.4,669.4,495.35,297.02,482.36,702.21,472.44,332.38,520.07,672.89,503.02,336.62,516.01,668.04,492.16,346.81,527.76,635.99,552.5,391.16,533.32,666.52,454.98,323.75,536.99,641.05,514.76,292.73,517.13,640.23,483.09,334.36,495.61,625.36,460.11,296.37,541.2,682.54,487.16,319.6,522.34,621.38,497.58,324.38
518.97,648.61,493.06,336.24,487.59,647.42,542.67,356.09,539.75,678.35,505.04,328,492.68,654.7,463.1,316.65,502.71,615.77,487.84,326.13,512.45,639.66,492.14,324.11,516.89,644.76,489.52,369.13,483.93,676.57,474.09,366.88,528.16,660.72,498.53,354.85,524.86,662.95,475.67,336.87,510.77,639.44,506.16,353.56,498.56,660.8,474.77,363.34,489.11,706.09,492.37,346.16,502.05,646.23,403.84,309.81,523,700.72,506.74,341.38,534.39,660.59,490.44,335.02,494.58,618.37,482.59,359.47,503,655.32,470.39,324.41,526.21,666.95,464,350.32,536.86,635.18,550.49,293.13,524.65,655.52,506.5,364.04,508.09,603,505.41,328.65,526.85,630.81,533.36,290.37,548.28,642.24,514.31,347.97,536.64,621.16,479.67,370.58,526.21,663.86,516.63,323.43,508.05,649.97,471.01,332.03,509.83,661.34,499.66,371.06,512.96,646.25,488,331.13,510.74,635.87,489.96,326.72
531.02,618.52,472.83,370.64,490.64,674.83,496.05,337.16,489.83,652.67,464.44,349.55,524.87,653.93,503.33,368.62,519.86,622.23,511.72,346.92,515.58,649.5,499.74,370.7,514.27,652.02,480.98,320.87,523.83,620.79,474.34,316.7,516.23,675.04,514.26,364.2,519.19,651.02,461.65,381.87,517.91,621.66,495.43,329,525.5,639.08,478.4,373.45,535.89,614.36,505.57,346.11,507.29,634.39,483.15,323.19,506.91,658.41,502.68,340.34,538.84,658.85,492.2,354.46,487.93,663.31,483.82,321.96,532.32,662.77,504.34,355.1,501.46,676.99,485.31,364.12,542.34,665.69,488.97,359.25,510.87,597.25,508.44,289.58,525.45,665.79,476.94,334.97,506.17,688.1,457.94,383.68,507.39,669.78,515.53,311.15,519.46,593.81,486.5,311.89,509.97,667.47,472,311.61,525.18,615.52,509.34,319.13,517.02,635.21,460.96,260.58,483.17,683.24,476.97,298.31,507.3,638.81,458.73,315.18
534.68,617.72,558.61,341.7,497.57,704.59,495.54,298.34,523.31,650.34,473.09,315.73,502.18,654.7,472.27,327.05,503.46,641.61,512.35,296.56,500.89,604.9,423.98,310.48,496.37,616.01,544.82,383.81,527.09,612.33,472.99,331.44,519.1,638.58,440,323.26,529.37,681.78,494.55,369.32,501.15,642.38,530.2,344.55,533.29,638.11,505.92,366.47,543.79,655.11,462.75,301.52,522.69,654.46,427.43,339.6,500.12,675.42,508.63,350.92,493.76,650.64,478.41,290.98,513.35,649.93,490.15,369.94,501.72,647.93,503.04,379.44,532.51,606.26,470.33,335.59,536.31,641.84,482.16,337.1,510.75,662.69,472.26,365.97,522.76,630.41,464.52,351.99,531.26,643.33,477.2,329.84,503.44,635.24,500.13,360.85,525.01,625.03,480.88,323.73,514.92,628.83,439.43,366.28,483.97,639.02,481.09,322.06,491.88,609.76,524.85,347.68,514.36,692.7,490.94,333.59,517.59,638.66,530.55,319.86
516.38,656.09,479.35,335.8,497.1,634.3,481.7,316.95,499.5,657.74,529.56,280.52,489.06,704.95,469.5,370.07,502.77,649.68,528.51,312.83,500.78,655.23,485.42,305.27,491.06,628.07,481.93,324.08,529.3,672.42,484.61,295.9,494.84,642.55,453.24,280.52,523.7,632.81,519.34,309.69,504.33,603.12,496.51,374.58,508.76,673.92,488.53,322.62,496.98,651.92,496.81,306.46,513.41,651.77,459.5,349.47,532.52,635.48,502.07,330.63,507.91,646.18,488.15,315.79,528.45,648.15,478.03,303.2,528.58,677.3,475.7,309.91,533.64,651.61,491.54,307.17,523.03,664.76,489.81,301.4,515,640.76,478.87,367.74,513.73,698.2,483.22,380.88,511.63,613.86,534.52,352.8,526.32,665.84,453.9,332.36,547.54,698.6,495.77,334.94,525.08,660.75,460.45,325.04,512.56,667.73,467.34,317.5,496.99,637.5,464.17,341.76,522.94,673.01,445.54,303.24,510.83,604.69,494.26,361.81
503.99,670.7,487.13,369.54,528.99,675.81,447.83,275.61,523.61,680.87,518.79,346.21,523.73,693.33,492.39,285.33,487.55,651.21,480.01,263.12,524.23,611.21,494.46,314.46,518.38,638.13,521.35,342.49,497.71,667.81,471.98,321.42,517.03,624.71,474.83,333.51,526.18,583.28,505.99,324.88,530.97,645.22,495.46,363.38,479.47,654.91,485.06,387.09,508.27,636.12,482.77,351.94,526.1,629.99,525.81,321.39,512.06,644.09,480.32,278.07,521.16,679.56,518.96,342.9,507.81,623.74,484.32,374.63,494.69,625.55,461.04,310.17,485.95,687.08,460.82,263.09,506.19,638.98,483.55,351.77,535.24,688.83,468.6,376.8,501.63,677.61,484.72,358.34,524.65,614.99,512.85,364.24,509.25,666.86,512.76,345.51,502.1,655.91,489.86,313.53,507.47,691.41,459.14,284.19,507.91,665.99,479.81,323.99,510.37,615.18,451.14,369.94,531.6,632.48,523.19,363.25,484.6,666.78,484.1,358.24
508.6,620.7,455.07,311.15,497.69,619.6,526.25,311.95,497.96,652.82,488.6,347.71,520.7,653.41,520.26,347.75,542.17,693.25,533.56,359.36,543.63,688.32,503.12,329.32,547.47,640.53,508.9,332.52,527.2,629.11,543.95,363.01,486.7,645.16,449.47,352.13,498.66,680.69,475.92,369.49,473.76,609.86,469.41,316.68,511.16,648.02,467.71,334.21,528.09,672.7,470.01,368.45,495.22,657.56,511.19,377.27,526.23,675.12,496.99,330.18,502.54,613.59,487.26,318.57,527.33,667.74,520.28,320.97,518.6,652.63,503.97,296.86,555.9,675.28,531.26,326.56,503.47,644.28,491.99,325.51,487.97,644.04,504.89,280.77,562.73,619.86,490.52,305.26,503.61,648.47,495.78,355.06,478.31,687.85,511.9,299.32,511.69,626.39,499.17,380.02,521.47,658.78,503.68,340.93,542.16,648.94,477.17,364.86,517.44,636.63,532.43,362.7,532.55,633.96,464.82,336.72,542.6,665.53,500.72,366.23
509.78,616.86,485.69,335.64,515.46,665.69,500.47,364.34,504.08,627.63,527.47,321.35,523.99,633.54,491.83,341.37,522.12,640.98,470.29,294.08,542.52,617.11,494.05,345.13,509.54,652.46,521.48,390.89,497.16,621.45,484,395.56,528.65,729.8,522.37,333.81,522.6,654.07,473.87,308.89,519.5,653.12,522.42,305.78,522.02,664.03,508.98,323.22,501.1,655.62,504.39,324.51,525.94,598.44,445.76,282.3,518.15,645.87,515.12,340.71,490.56,639.37,470.48,350.24,503.18,625.75,474.14,302.39,531.27,622.27,506.37,341.06,519.82,680.56,500.58,356.17,508.19,659.26,472.11,328.82,500.21,679.9,466.27,344.71,521.81,657.17,478.5,339.29,532.58,642.57,490.69,396.84,511.88,687.27,469.95,360.48,523.89,663.4,481.53,341.78,523.61,680.52,504.84,304.34,530.28,633.31,457.94,321.6,528.37,630.72,496.47,311.42,541.32,676.03,465.71,316.8,494.01,638.19,472.89,327.37
