1166.2,1360.7,1152.4,905.36,1155.7,1303.6,1092.9,849.96,1094.9,1313.8,1075.8,893.99,1161.7,1356,1146.1,883.83,1173.6,1311.2,1070.4,814.53,1165.9,1340.5,1160.6,801.57,1171.7,1334.7,1132.7,863.98,1153.1,1330.5,1068.5,827.05,1155.3,1325.5,1042.9,792.18,1120.7,1307.4,1073,873.31,1169.7,1312.9,1030.2,826.37,1147.1,1351,1140.2,894.54,1144.2,1351.7,1131.4,857.87,1161,1317.2,1107,741.36,1139.8,1336.1,1072.4,815.6,1182.6,1337.6,1090.6,877.62,1208.6,1326.7,1116.4,890.08,1095.9,1305.5,1067.1,825.5,1169.1,1319.2,1002.7,879.65,1183.4,1325.9,1055.1,877.71,1171.7,1327.7,1081.6,909.24,1159.3,1300.9,1100.4,872.65,1102.2,1255.4,1158.5,760.53,1157.7,1327.6,1141.4,850.58,1184.6,1310.5,1145.6,942.8,1161.6,1367.8,1065.8,878.5,1183.7,1340,1030.4,879.51,1175.5,1319,1138.5,847.89,1152.8,1323.1,1148.7,826.47,1177.3,1315.1,1137.1,881
1164.1,1310.5,1026.3,933.95,1175.8,1320.9,1039.1,939.58,1160.2,1369.2,1141.4,880,1156.1,1330.6,1137.4,845.35,1192,1313.4,1113.6,899.3,1161.5,1324.8,1140,856.69,1188.7,1319.5,1158.2,879.19,1190.4,1335.5,1057.6,806.13,1188.6,1290.7,1154.1,896.41,1148.3,1350.7,1030.6,840.43,1181.9,1319.9,1122.9,851.62,1183.2,1295.6,1111.9,865.3,1201.6,1306.9,1126.3,912.27,1154.7,1363.2,1091.5,855.51,1197.5,1319,1124.6,840.53,1167.5,1356.1,1064.4,803.92,1172.9,1326.2,1033.6,812.24,1172.3,1284.3,1095.7,839.65,1170.5,1318.3,1096.2,912.21,1157.6,1309.6,1121,897.88,1134.2,1330.1,1055.5,839.22,1129.8,1320.3,1119.5,902.33,1182.2,1351,1111.7,835.9,1197.9,1356.3,1130.7,875.58,1118.7,1320.5,1016.7,723.88,1143.3,1312.9,1128.6,818.21,1200.9,1302.1,1116.3,797.98,1158.4,1331.8,1116.8,894.78,1126.1,1302.6,1084.6,832.59,1135.8,1353.8,1106.1,782.13
1184,1308.7,1112.3,856.07,1117.8,1315.9,1103.6,826.71,1159.1,1325.4,1171.7,903.27,1193.6,1288.9,1094.5,752.56,1209.8,1316.4,1057,879.37,1124.9,1369.2,1016.1,786.71,1187.2,1314.1,1128.6,885.57,1161.3,1325.9,1087.7,908.22,1196.1,1298.8,1070.6,871.07,1142.6,1325.4,1060.3,882.94,1154.8,1339.1,1067,877.38,1191.3,1282,1134.9,843.59,1125.6,1331.6,1160.3,707.75,1155.2,1384,1106.8,831.95,1143.4,1304.7,1119.5,822.75,1157.2,1360.6,1053.6,823.11,1134.4,1333.2,1129.4,860.08,1150.2,1317.9,1062.2,887.08,1154.9,1324.3,1015.5,851.37,1172.7,1360,1099.1,847.38,1168.5,1308.1,1095.7,828.63,1137.6,1356,1065.2,889.84,1163.2,1286.5,1153.3,887.38,1140.8,1308.9,1101.2,842.73,1146.6,1348,1068,824.5,1099.3,1276.8,1061.5,808.21,1200.5,1306.8,1099.2,860.79,1145.2,1328.7,1136.4,822.77,1163.9,1322,1092.9,767.36,1187.9,1317.9,1086,864.12
1159.5,1320.9,1096.8,865.24,1168.3,1308,1104,884.9,1180.3,1314.9,1150.2,824.57,1188.1,1330.6,1082,860.25,1160.6,1308.7,1113.2,799.38,1185.4,1349.9,1113.2,878.61,1143,1319.9,1095.4,844.48,1183.8,1320.7,1096.6,922.1,1153,1323.3,1146.3,765.29,1120.8,1315.4,1107,817.72,1157.3,1289,1150.4,848.51,1166,1299.9,1135.3,832.7,1191.4,1324.5,1117.1,795.4,1205,1343.6,1094.6,801.13,1146.1,1328.1,1114.6,832.88,1165,1277.1,1075,828.31,1149.3,1277.7,1078.2,853.27,1179.6,1346.5,1147.7,896.42,1159.1,1312,1111.1,875.3,1228.3,1369.3,1098.3,914.05,1143.2,1336.7,1127.8,904.81,1187.3,1318.4,1026.6,845.54,1204.6,1290.8,1133.6,880.21,1147.1,1337.6,1124.9,783.52,1169.4,1309,1036.2,825.85,1182.1,1332.8,1108.1,808.94,1185,1286.9,1041.2,813.01,1166.3,1287.7,1114.5,829.69,1153.5,1363.2,1019.4,832.13,1175.3,1326.5,1098.1,893.3
1185.3,1349.7,1073.8,880.15,1149.2,1305.5,1079,777.44,1124.9,1324.8,1124.5,844.3,1195.3,1336.8,1128.4,799.3,1129.8,1319.9,1075.2,763.77,1109.8,1313.5,1095.2,860.12,1164.3,1381.4,1148.9,910.04,1219.5,1336.4,1101,848.33,1157.7,1321.5,1077.3,834.15,1158.3,1302.6,1150.6,819.08,1160.1,1328.9,1121.8,962.06,1165.7,1298,1121.7,823.7,1159.6,1336.7,1180,839.6,1123.9,1328.3,1162.8,878.34,1149.9,1365.7,1112.7,853.61,1198.9,1375.6,1089,850.06,1134,1349.5,1102.7,884.46,1129,1285.5,1079,821.41,1176,1284.1,1124.6,908.55,1119.1,1332.5,1152.6,826.42,1178.9,1379.6,1210.1,823.77,1145.7,1308.4,1058.4,799.67,1128.8,1296.4,1150.5,902.58,1130.4,1342.7,1183.7,826.3,1199.1,1305.2,1050.7,850.46,1163.7,1341.6,1095.3,788.22,1202.5,1333.5,1128.4,911.1,1185.6,1290.5,1054.1,842.03,1125.3,1298.6,1112.8,768.73,1160.1,1356.5,1149.3,757.93
1170.5,1313.4,1154.3,933.1,1167.9,1310.2,1070.5,803.86,1182.3,1279.4,1119.8,810.47,1158.3,1327.3,1111,773.07,1114.4,1339.3,1138.9,897.7,1146.5,1393,1150,883.16,1201.2,1299.1,1121.5,945.13,1149.6,1308.1,1137.4,880.27,1201.9,1306.6,1131.7,803.14,1202.3,1298.5,1089.7,803.36,1186.2,1290.1,1098.6,751.19,1193.2,1299.9,1117.2,798.68,1130.9,1329,1145.3,772.86,1155.3,1309.4,1080.1,900.63,1157.8,1343.3,1086.2,771.98,1184.3,1376.5,1149.7,889.27,1203.7,1339.7,1130.7,872.38,1152.7,1330.2,1089.9,855.51,1179.8,1329.6,1142.7,872.1,1118.8,1266.5,1068.5,908.01,1186,1310.8,1083.2,877.57,1155,1339.2,1112.5,855.61,1157.5,1319.1,1127.9,815.81,1156.6,1314.8,1085,703.55,1152.2,1369,1072.5,844.02,1137.5,1314.4,1062.3,712.57,1150,1321.2,1030.3,873.53,1116,1298.5,1089.7,908.57,1194.2,1318.8,1077.6,976.98,1182,1300.7,1091.8,767.33
1129.6,1325.8,1134.9,843.96,1165.1,1326.3,1112.6,893.74,1154,1287.3,1124.4,884.77,1133.3,1296.9,1119.3,810.3,1158.5,1348,1155,837.01,1201,1327.4,1043.3,777.92,1132,1329.3,1147.9,758.19,1164.5,1353.3,1113.6,880.11,1104.4,1338.2,1112.6,867.33,1172.4,1338.9,1134.4,908.04,1174,1297,1099.7,893.83,1205.6,1297.9,1092.7,815.65,1211.8,1326,1118.9,812.7,1153.5,1344.8,990.09,852.86,1185.3,1327.1,1123,787.78,1164.6,1314.6,1116.3,888.76,1162.6,1339.7,1110.2,853.09,1149.5,1331.6,1035.2,812.64,1151.2,1295.4,1088.4,789.81,1188,1333.2,1145.2,804.96,1158.7,1304.1,1101,847.19,1172,1367.7,1042.8,863.88,1153.9,1300.4,1002.9,830.56,1185.4,1315.2,1158.6,869.11,1124.1,1334.5,1076.1,893.04,1151.4,1289.1,1046.6,811.9,1190.8,1315.7,1100.6,879.02,1152.7,1301.9,1107.5,883.29,1177.1,1343,1146.3,836,1174.1,1329.5,1130.7,792.4
1154.5,1355.3,1106.5,847.6,1211.3,1325.3,1171.1,932.29,1195.4,1308.9,1100.1,809.8,1160.7,1328.7,1081.8,786.64,1184,1274.2,1102,841.4,1174.5,1296.5,1101.5,849.86,1175.1,1322,1112.4,844.37,1166.2,1311.6,1097.9,886.59,1159.9,1318.4,1129.7,840.62,1190.7,1357.9,1113.8,759.99,1138.4,1322.2,1121.8,818.98,1191.2,1292.9,1139.7,840.95,1188.8,1296.8,1136.1,906.18,1134.5,1331.3,1058,864.93,1174.3,1344.3,1075,824.81,1172.5,1317.2,1084.9,827.57,1217.1,1292.6,1090.4,829.48,1168.5,1323.8,1076.7,858.86,1162.9,1345.6,1131.1,892.79,1166.1,1328.7,1131,901.44,1175,1375.6,1130.5,863.98,1146.1,1304.7,1065,885.95,1167.9,1303.4,1067.7,793.73,1153,1288.4,1151.3,900.15,1178.3,1315.4,1102.5,864.18,1134,1328,1091.8,906.64,1182.8,1362.8,1141.3,874.88,1156.8,1305.1,1015.7,814.4,1214.6,1320.8,1132.7,802.35,1153.1,1328.8,1069.5,936.01
1162.5,1311.4,1109.2,847.04,1202.2,1349.9,1091,780.71,1172.1,1390.5,1146.6,913.66,1167,1367,1043.1,849.1,1198.3,1346.3,1163.5,871.37,1106.8,1349.5,1044.1,835.63,1149.5,1307.1,1066.9,842.76,1136.7,1292.6,1148.3,829.19,1157.6,1299.6,1088.3,839.08,1160,1345.9,1084.9,873.87,1148,1305.7,1127.4,921.75,1187.7,1307.6,1131.4,776.15,1116.3,1326.9,1046.6,815.41,1181.5,1309.6,1157.1,859.38,1157.7,1288.3,1085.6,845.47,1149.4,1314.4,1118.2,853.78,1169.1,1328.1,1081.5,872.75,1161.9,1299.5,1094.4,801.23,1153,1357.8,1070.6,854.88,1204.7,1327,1077.1,843.06,1149,1304.8,979.44,847.81,1153.3,1343.6,1071.5,850.53,1154.9,1323.4,1033.6,849.02,1148.5,1295.2,1108.9,913.94,1146.3,1301.4,1164.4,825.2,1189.9,1305.4,1084.4,899.7,1177.7,1347.3,1126.2,876.72,1168.5,1297.8,1037.1,881.49,1144.1,1297.5,1044.1,887.65,1175.5,1323.6,1087.7,920.01
1146.8,1331.9,1155.9,818.87,1200.4,1312.7,1151.4,884.01,1114.9,1316.3,1080.5,705.93,1164.4,1328,1056.1,888.88,1160.5,1276.8,1137.7,840.76,1121.7,1331.1,1103.9,831.15,1128.2,1277.4,1075.3,897.32,1154.4,1349.6,1216,871.6,1151.9,1398.9,1129.2,851.76,1149.8,1357.2,1137.4,877.88,1191.9,1319.5,1091.7,863.91,1182.9,1305,1076.4,859.44,1150.8,1323.2,1089.4,731.72,1196,1343.9,1116.2,790.63,1225.6,1304.6,1148.5,791.7,1164.8,1297.4,1098.7,846.93,1162.3,1323.8,1085.6,746.1,1135.5,1311.9,1052.3,868.63,1167.9,1294.9,1128.5,821.05,1160.7,1347.2,1104,915.13,1176.1,1329.1,1149.3,899.97,1168.1,1302.1,1132,803.35,1197.1,1324.6,1083.1,776.68,1177.3,1314.8,1079.4,820.27,1173.3,1360.7,1153.7,855.57,1187.2,1323.2,1168.2,901.72,1186.1,1318.7,1089.2,798.11,1193.2,1342.5,1054.2,843,1139.1,1313.4,1102.5,901.61,1161.9,1366.2,1091.9,803.41
