0.63312335526236,0.3636
0.987463511896997,0.6516
0.923985034367721,0.748
1.26177783706103,1.0612
1.17878241231079,1.10222222
1.01724860549073,0.792
1.15829033523754,1.05
1.30422979471829,1.46222222
0.878851492771404,0.932
1.14649526159799,1.05
0.401182918149328,0.3022
1.13863346907847,1.11777778
0.838671301264966,0.896
1.11457025067484,1.037142857
1.26493967750159,1.6
0.865818476458192,0.904
1.09556439772322,1.0024
1.19938887489925,1.0024
0.810495451085862,0.744
1.19861386530146,1.146
0.840884620551783,0.792
1.12539624791584,0.934
1.25028527999301,1.455555555
0.845115334084337,0.624
0.891350926892952,0.744
0.892971529630206,0.744
0.639564662676356,0.536
0.723378743085041,0.6332
1.06893594924113,0.92
0.913633474275449,0.868
1.26777669329495,1.2712
1.20559725975061,1.08111111
1.02544132963898,0.668
1.16813017170327,1.0616
1.3179882287031,1.23111111
0.891254830505568,0.86
1.12569644537236,0.984
0.397791869667547,0.2514
1.26577706857177,1.14888889
0.859032122114721,0.836
1.13075258230241,1.447714286
1.27969102420621,1.47777778
0.873983467822116,0.86
1.10350076713986,1.150666667
1.20817664558204,1.150666665
0.834175844807058,0.684
1.21767375527212,0.897
0.799079469748717,0.692
1.08775091712356,0.912666667
1.21402432887552,1.42222222
0.835498270410401,0.656
0.883019923057046,0.7356
0.883655099360722,0.7356
0.606945346693059,0.444
